Customer ID,Customer Name,Segment,Region,Sales,Profit,Order ID,Profit Margin
DM-12955,Dario Medina,Corporate,East,795.408,59.6556,1,7.5
DM-12955,Dario Medina,Corporate,South,81.568,7.1372,1,8.75
DM-12955,Dario Medina,Corporate,West,124.03199999999998,4.252800000000001,3,14.583333333333334
DM-13015,Darrin Martin,Consumer,Central,858.916,52.759299999999996,4,-32.1875
DM-13015,Darrin Martin,Consumer,East,4952.1050000000005,1660.2842,10,18.525
DM-13015,Darrin Martin,Consumer,South,228.586,-45.4718,4,-0.8324999999999996
DM-13015,Darrin Martin,Consumer,West,305.49600000000004,9.8214,2,18.75
DM-13345,Denise Monton,Corporate,Central,445.4,129.1592,2,38.0
DM-13345,Denise Monton,Corporate,East,630.366,-185.40030000000002,4,3.3249999999999993
DM-13345,Denise Monton,Corporate,South,2755.122,1281.3999000000001,3,28.75
DM-13345,Denise Monton,Corporate,West,243.584,93.8998,4,36.75
DM-13525,Don Miller,Corporate,Central,52.096000000000004,18.165599999999998,3,35.0
DM-13525,Don Miller,Corporate,East,1082.15,167.111,4,18.5
DM-13525,Don Miller,Corporate,South,242.546,14.4922,3,-11.666666666666666
DN-13690,Duane Noonan,Consumer,Central,477.3,138.417,1,29.0
DN-13690,Duane Noonan,Consumer,East,711.0600000000001,169.35739999999998,4,32.5
DN-13690,Duane Noonan,Consumer,West,951.4300000000001,232.76610000000002,6,28.291666666666668
DO-13435,Denny Ordway,Consumer,East,570.842,27.610599999999998,5,12.95
DO-13435,Denny Ordway,Consumer,South,459.4335,-158.0592,2,-21.535
DO-13435,Denny Ordway,Consumer,West,269.756,91.53999999999999,6,31.958333333333332
DO-13645,Doug O'Connell,Consumer,Central,76.64,26.824,1,35.0
DO-13645,Doug O'Connell,Consumer,East,517.59,74.6214,4,22.75
DO-13645,Doug O'Connell,Consumer,South,320.462,79.9076,4,30.3125
DO-13645,Doug O'Connell,Consumer,West,352.62399999999997,112.7146,2,23.125
DP-13000,Darren Powers,Consumer,Central,533.6379999999999,86.21110000000002,9,17.333333333333332
DP-13000,Darren Powers,Consumer,East,125.624,-26.9636,5,8.05
DP-13000,Darren Powers,Consumer,South,7.764,-5.176,1,-66.67
DP-13000,Darren Powers,Consumer,West,383.61,187.3809,2,47.0
DP-13105,Dave Poirier,Corporate,Central,32.56,8.4656,1,26.0
DP-13105,Dave Poirier,Corporate,East,1729.112,500.6314,5,28.0
DP-13105,Dave Poirier,Corporate,West,453.33000000000004,54.0791,8,26.25
DP-13165,David Philippe,Consumer,Central,8.016,1.002,1,12.5
DP-13165,David Philippe,Consumer,East,1050.6,-41.93959999999999,3,21.75
DP-13390,Dennis Pardue,Home Office,Central,470.412,-222.11839999999998,4,-55.5
DP-13390,Dennis Pardue,Home Office,East,16.656,3.3312,1,20.0
DP-13390,Dennis Pardue,Home Office,South,51.980000000000004,0.9283999999999999,2,-17.0
DP-13390,Dennis Pardue,Home Office,West,4941.6759999999995,1789.6906000000001,7,38.392857142857146
DR-12880,Dan Reichenbach,Corporate,Central,796.3240000000001,32.680800000000005,4,-19.375
DR-12880,Dan Reichenbach,Corporate,East,2069.326,666.6433,9,26.119999999999997
DR-12880,Dan Reichenbach,Corporate,South,287.42400000000004,-8.9958,2,14.375
DR-12880,Dan Reichenbach,Corporate,West,3374.96,951.533,9,27.97222222222222
DR-12940,Daniel Raglin,Home Office,Central,621.5920000000001,-415.9112,3,-60.0
DR-12940,Daniel Raglin,Home Office,East,6937.870000000001,3050.3344,7,34.857142857142854
DR-12940,Daniel Raglin,Home Office,South,489.03,211.97459999999998,2,-10.335
DR-12940,Daniel Raglin,Home Office,West,302.376,22.6782,1,7.5
DS-13030,Darrin Sayre,Home Office,East,400.61,51.6661,3,19.333333333333332
DS-13030,Darrin Sayre,Home Office,West,1361.603,141.6658,16,16.71625
DS-13180,David Smith,Corporate,Central,1005.4428,115.29679999999998,7,17.764285714285712
DS-13180,David Smith,Corporate,East,900.068,-51.04390000000001,6,-11.44
DS-13180,David Smith,Corporate,South,92.69999999999999,35.8254,3,40.0
DS-13180,David Smith,Corporate,West,883.6020000000001,63.621,4,6.1575
DV-13045,Darrin Van Huff,Corporate,East,188.552,-2.6936,1,-1.43
DV-13045,Darrin Van Huff,Corporate,South,893.331,-441.9734,5,-12.386
DV-13045,Darrin Van Huff,Corporate,West,37.599999999999994,17.483,3,46.666666666666664
DV-13465,Dianna Vittorini,Consumer,Central,663.75,9.7164,2,3.0
DV-13465,Dianna Vittorini,Consumer,East,1257.82,101.8962,6,29.166666666666668
DV-13465,Dianna Vittorini,Consumer,West,1420.0169999999998,241.6001,7,7.178571428571429
DW-13195,David Wiener,Corporate,Central,448.418,-34.0652,3,-8.93
DW-13195,David Wiener,Corporate,South,4.368,0.3822,1,8.75
DW-13195,David Wiener,Corporate,West,627.965,-53.1908,5,5.7
DW-13480,Dianna Wilson,Home Office,Central,3760.41,1158.6641,6,35.333333333333336
DW-13480,Dianna Wilson,Home Office,South,598.3100000000001,162.9957,2,36.5
DW-13480,Dianna Wilson,Home Office,West,912.9079999999999,27.095799999999997,3,13.416666666666666
DW-13540,Don Weiss,Consumer,Central,84.608,-0.3952,3,0.0
DW-13540,Don Weiss,Consumer,East,88.04,22.8904,1,26.0
DW-13540,Don Weiss,Consumer,South,13.152,2.7724,2,24.375
DW-13540,Don Weiss,Consumer,West,158.28,44.3996,3,29.583333333333332
DW-13585,Dorothy Wardle,Corporate,East,788.152,-333.9138,6,2.8333333333333335
DW-13585,Dorothy Wardle,Corporate,South,223.772,-25.5892,2,4.875
DW-13585,Dorothy Wardle,Corporate,West,192.93,92.6064,2,48.0
Dl-13600,Dorris liebe,Corporate,Central,1.624,-4.466,1,-275.0
Dl-13600,Dorris liebe,Corporate,East,673.818,150.5328,2,24.86
Dl-13600,Dorris liebe,Corporate,West,80.16,29.172,3,28.333333333333332
Dp-13240,Dean percer,Home Office,Central,146.89000000000001,53.8191,3,42.0
Dp-13240,Dean percer,Home Office,East,3122.262,1201.3082,10,29.433
Dp-13240,Dean percer,Home Office,South,3464.882,-1016.6618000000001,12,-12.291666666666666
Dp-13240,Dean percer,Home Office,West,464.72700000000003,94.8993,4,4.5825
EA-14035,Erin Ashbrook,Corporate,Central,1443.41,53.9219,9,-5.726666666666667
EA-14035,Erin Ashbrook,Corporate,East,989.337,-275.85139999999996,11,-19.332727272727272
EA-14035,Erin Ashbrook,Corporate,South,205.338,75.3123,2,-9.835
EA-14035,Erin Ashbrook,Corporate,West,208.62,93.8766,3,44.666666666666664
EB-13705,Ed Braxton,Corporate,Central,183.3,43.923899999999996,4,10.9375
EB-13705,Ed Braxton,Corporate,East,1411.4940000000001,-112.18279999999999,4,-1.8025000000000002
EB-13705,Ed Braxton,Corporate,West,2050.184,81.88040000000001,4,14.6875
EB-13750,Edward Becker,Corporate,Central,341.96,-427.45,1,-125.0
EB-13750,Edward Becker,Corporate,East,2034.0359999999998,233.1756,8,10.565
EB-13750,Edward Becker,Corporate,South,687.726,58.9568,7,21.25
EB-13750,Edward Becker,Corporate,West,172.59199999999998,55.0316,4,31.75
EB-13840,Ellis Ballard,Corporate,Central,94.428,-42.4926,1,-45.0
EB-13840,Ellis Ballard,Corporate,East,212.88,0.0,1,0.0
EB-13840,Ellis Ballard,Corporate,South,13.62,6.129,1,45.0
EB-13840,Ellis Ballard,Corporate,West,4037.2,692.5624,5,29.75
EB-13870,Emily Burns,Consumer,Central,127.869,-9.1335,1,-7.14
EB-13870,Emily Burns,Consumer,East,655.182,80.9004,3,-28.146666666666665
EB-13870,Emily Burns,Consumer,South,464.976,-76.4241,3,-7.5
EB-13870,Emily Burns,Consumer,West,1519.192,266.18870000000004,4,-6.23
EB-13930,Eric Barreto,Consumer,Central,583.1640000000001,-46.782,2,17.855
EB-13930,Eric Barreto,Consumer,South,239.216,12.525599999999999,3,-10.39
EB-13930,Eric Barreto,Consumer,West,122.22,34.8606,2,37.0
EB-13975,Erica Bern,Corporate,South,984.6709999999999,112.8868,3,-25.14
EB-13975,Erica Bern,Corporate,West,658.5840000000001,49.9913,3,23.333333333333332
EB-14110,Eugene Barchas,Consumer,East,1976.826,138.2534,7,12.922857142857143
EB-14110,Eugene Barchas,Consumer,West,1094.3,46.5122,4,9.25
EB-14170,Evan Bailliet,Consumer,Central,352.67199999999997,120.2784,3,14.166666666666666
EB-14170,Evan Bailliet,Consumer,South,15.856000000000002,5.2792,2,33.75
EB-14170,Evan Bailliet,Consumer,West,817.798,156.61249999999998,2,25.125
EC-14050,Erin Creighton,Consumer,Central,38.16,19.08,1,50.0
EC-14050,Erin Creighton,Consumer,East,31.164,7.534399999999999,2,-14.165
EC-14050,Erin Creighton,Consumer,South,299.07,43.0824,2,27.5
EC-14050,Erin Creighton,Consumer,West,93.52000000000001,26.7288,2,29.0
ED-13885,Emily Ducich,Home Office,Central,268.288,-93.2122,7,-48.26571428571429
ED-13885,Emily Ducich,Home Office,East,2621.322,553.3902,1,21.11
ED-13885,Emily Ducich,Home Office,West,595.31,210.2655,6,33.916666666666664
EG-13900,Emily Grady,Consumer,Central,253.428,61.0904,2,-67.5
EG-13900,Emily Grady,Consumer,East,1380.872,-12.186400000000006,6,12.903333333333334
EG-13900,Emily Grady,Consumer,South,197.72,55.3616,1,28.0
EH-13765,Edward Hooks,Corporate,Central,22.991999999999997,5.7996,2,21.875
EH-13765,Edward Hooks,Corporate,East,2840.118,797.961,15,29.624000000000002
EH-13765,Edward Hooks,Corporate,West,7447.77,589.7547999999999,15,30.216666666666665
EH-13945,Eric Hoffmann,Consumer,Central,296.668,28.1341,8,-29.6875
EH-13945,Eric Hoffmann,Consumer,East,158.31900000000002,-35.6058,3,-2.443333333333333
EH-13945,Eric Hoffmann,Consumer,South,25.92,9.072,1,35.0
EH-13945,Eric Hoffmann,Consumer,West,203.26399999999998,51.9395,5,12.716
EH-13990,Erica Hackney,Consumer,Central,151.192,13.2293,1,8.75
EH-13990,Erica Hackney,Consumer,East,391.13599999999997,83.0546,4,35.917500000000004
EH-13990,Erica Hackney,Consumer,South,149.95,65.978,1,44.0
EH-13990,Erica Hackney,Consumer,West,133.672,-11.886,2,16.5
EH-14005,Erica Hernandez,Home Office,Central,269.68,54.4388,2,32.5
EH-14005,Erica Hernandez,Home Office,East,167.638,44.7732,2,24.375
EH-14005,Erica Hernandez,Home Office,South,587.86,-284.09079999999994,5,5.284000000000001
EH-14005,Erica Hernandez,Home Office,West,194.352,90.738,2,41.375
EH-14125,Eugene Hildebrand,Home Office,Central,703.68,-53.56,2,-78.57
EH-14125,Eugene Hildebrand,Home Office,East,1571.918,47.307199999999966,8,18.28125
EH-14125,Eugene Hildebrand,Home Office,South,302.524,120.40780000000001,3,32.333333333333336
EH-14125,Eugene Hildebrand,Home Office,West,504.53100000000006,-17.884800000000002,5,-2.6
EH-14185,Evan Henry,Consumer,Central,6.928,-11.0848,1,-160.0
EH-14185,Evan Henry,Consumer,East,663.802,181.33610000000002,4,-1.5625
EH-14185,Evan Henry,Consumer,South,253.154,71.8594,3,29.333333333333332
EJ-13720,Ed Jacobs,Consumer,Central,92.856,-62.2518,2,-48.75
EJ-13720,Ed Jacobs,Consumer,East,422.856,15.8571,1,3.75
EJ-13720,Ed Jacobs,Consumer,West,1646.4620000000002,433.4123,5,17.0
EJ-14155,Eva Jacobs,Consumer,East,1517.049,335.3556,4,22.535
EJ-14155,Eva Jacobs,Consumer,South,48.69,23.8581,1,49.0
EJ-14155,Eva Jacobs,Consumer,West,1090.952,92.6618,3,15.416666666666666
EK-13795,Eileen Kiefer,Home Office,Central,25.488,4.779,1,18.75
EK-13795,Eileen Kiefer,Home Office,West,1277.99,92.32759999999999,3,19.96
EL-13735,Ed Ludwig,Home Office,Central,86.62,8.662,1,10.0
EL-13735,Ed Ludwig,Home Office,East,37.66,18.4534,1,49.0
EM-13810,Eleni McCrary,Corporate,East,510.634,3.93780000000001,4,20.0825
EM-13810,Eleni McCrary,Corporate,West,2056.376,-137.7653,3,10.0
EM-13825,Elizabeth Moffitt,Corporate,Central,1621.652,373.70779999999996,8,22.03125
EM-13825,Elizabeth Moffitt,Corporate,East,345.26,154.42139999999998,3,37.333333333333336
EM-13825,Elizabeth Moffitt,Corporate,South,30.406,11.3366,3,32.416666666666664
EM-13825,Elizabeth Moffitt,Corporate,West,342.28,143.08839999999998,2,41.5
EM-13960,Eric Murdock,Consumer,Central,111.76,-1.7688000000000006,2,-73.75
EM-13960,Eric Murdock,Consumer,East,62.604,3.5789999999999997,2,14.75
EM-13960,Eric Murdock,Consumer,West,759.3399999999999,100.4858,2,17.875
EM-14065,Erin Mull,Consumer,Central,30.336,-17.4432,1,-57.5
EM-14065,Erin Mull,Consumer,East,177.15,62.624599999999994,3,31.333333333333332
EM-14065,Erin Mull,Consumer,South,21.503999999999998,-5.026800000000001,2,-21.04
EM-14095,Eudokia Martin,Corporate,East,65.12,16.9312,1,26.0
EM-14095,Eudokia Martin,Corporate,South,520.03,160.2692,2,38.5
EM-14095,Eudokia Martin,Corporate,West,455.892,63.035799999999995,7,24.964285714285715
EM-14140,Eugene Moren,Home Office,Central,1282.6100000000001,509.11740000000003,8,35.0
EM-14140,Eugene Moren,Home Office,East,807.54,271.4153,4,42.5
EM-14140,Eugene Moren,Home Office,West,2498.286,538.8328,9,22.52777777777778
EM-14200,Evan Minnotte,Home Office,Central,298.116,-4.2588,1,-1.43
EM-14200,Evan Minnotte,Home Office,South,68.706,26.0309,3,35.916666666666664
EN-13780,Edward Nazzal,Consumer,Central,107.53200000000001,47.5668,2,38.25
EN-13780,Edward Nazzal,Consumer,East,2091.834,448.5463,7,20.535714285714285
EP-13915,Emily Phan,Consumer,Central,2546.4048,-289.71669999999995,11,-35.35
EP-13915,Emily Phan,Consumer,East,1958.774,286.2737,5,12.85
EP-13915,Emily Phan,Consumer,South,277.242,40.841800000000006,5,7.5
EP-13915,Emily Phan,Consumer,West,695.64,107.559,10,38.075
ER-13855,Elpida Rittenbach,Corporate,Central,77.88,22.5852,1,29.0
ER-13855,Elpida Rittenbach,Corporate,South,1106.924,-322.8988,3,-14.443333333333333
ER-13855,Elpida Rittenbach,Corporate,West,60.984,4.5738,1,7.5
ES-14020,Erica Smith,Consumer,Central,117.456,44.046,1,37.5
ES-14020,Erica Smith,Consumer,East,239.97,71.991,1,30.0
ES-14020,Erica Smith,Consumer,South,209.568,-23.5764,1,-11.25
ES-14020,Erica Smith,Consumer,West,2943.4639999999995,910.8328999999999,5,26.0
ES-14080,Erin Smith,Corporate,East,2252.476,220.7677,7,11.838571428571429
ES-14080,Erin Smith,Corporate,South,95.616,9.5616,1,10.0
ES-14080,Erin Smith,Corporate,West,2309.8320000000003,16.336800000000018,12,-4.9025
FA-14230,Frank Atkinson,Corporate,Central,80.88,-17.0556,2,-20.625
FA-14230,Frank Atkinson,Corporate,South,820.42,95.08370000000001,7,2.857142857142857
FA-14230,Frank Atkinson,Corporate,West,2082.754,442.49480000000005,8,18.041249999999998
FC-14245,Frank Carlisle,Home Office,Central,2377.56,972.2454,2,44.0
FC-14245,Frank Carlisle,Home Office,East,175.27200000000002,12.8552,4,-6.875
FC-14245,Frank Carlisle,Home Office,South,220.056,19.2549,2,8.75
FC-14245,Frank Carlisle,Home Office,West,645.854,212.8107,6,33.875
FC-14335,Fred Chung,Corporate,Central,209.66400000000002,23.912399999999998,3,26.25
FC-14335,Fred Chung,Corporate,East,51.968,-10.3936,1,-20.0
FC-14335,Fred Chung,Corporate,West,3627.734,700.7738,6,25.333333333333332
FG-14260,Frank Gastineau,Home Office,Central,298.464,26.1156,1,8.75
FG-14260,Frank Gastineau,Home Office,East,903.036,358.2719,7,23.714285714285715
FG-14260,Frank Gastineau,Home Office,West,181.644,10.352200000000003,3,17.416666666666668
FH-14275,Frank Hawley,Corporate,Central,1262.1599999999999,307.97029999999995,8,33.6975
FH-14275,Frank Hawley,Corporate,East,1369.5320000000002,433.2463,3,-5.75
FH-14275,Frank Hawley,Corporate,South,809.628,125.30260000000001,4,16.5625
FH-14275,Frank Hawley,Corporate,West,814.952,206.7484,6,30.0
FH-14350,Fred Harton,Consumer,Central,24.816,1.551,1,6.25
FH-14350,Fred Harton,Consumer,East,189.918,-26.916199999999996,3,-18.473333333333333
FH-14350,Fred Harton,Consumer,South,1142.43,364.3753,7,38.0
FH-14350,Fred Harton,Consumer,West,914.12,367.2789,3,30.0
FH-14365,Fred Hopkins,Corporate,East,1505.772,230.83180000000002,5,14.004
FH-14365,Fred Hopkins,Corporate,South,426.942,-172.4535,2,-35.0
FH-14365,Fred Hopkins,Corporate,West,5054.482,1991.9043,6,31.291666666666668
FM-14215,Filia McAdams,Corporate,East,1484.7479999999998,9.635700000000003,5,13.565999999999999
FM-14215,Filia McAdams,Corporate,South,898.1100000000001,213.9827,6,23.166666666666668
FM-14215,Filia McAdams,Corporate,West,73.78,26.062399999999997,4,36.5
FM-14290,Frank Merwin,Home Office,Central,65.84,-34.463,4,-129.6875
FM-14290,Frank Merwin,Home Office,East,1803.134,-266.5292,5,20.1
FM-14290,Frank Merwin,Home Office,South,1446.8400000000001,376.8408,2,37.5
FM-14290,Frank Merwin,Home Office,West,420.384,122.2609,9,35.388888888888886
FM-14380,Fred McMath,Consumer,Central,1115.528,136.5001,4,12.5625
FM-14380,Fred McMath,Consumer,East,166.55,58.3169,3,31.333333333333332
FM-14380,Fred McMath,Consumer,South,577.236,-11.634899999999998,4,-7.77
FM-14380,Fred McMath,Consumer,West,663.952,8.3077,3,4.583333333333333
FO-14305,Frank Olsen,Consumer,Central,209.048,-44.1314,4,-44.375
FO-14305,Frank Olsen,Consumer,East,682.216,1.5542999999999996,3,15.0
FO-14305,Frank Olsen,Consumer,South,1547.884,291.26779999999997,3,33.0
FO-14305,Frank Olsen,Consumer,West,239.29,-33.0938,5,-4.3340000000000005
FP-14320,Frank Preis,Consumer,Central,1061.328,-140.5778,3,-10.833333333333334
FP-14320,Frank Preis,Consumer,East,2503.452,450.51590000000004,6,26.231666666666666
FP-14320,Frank Preis,Consumer,West,481.96599999999995,96.50919999999999,5,36.5
FW-14395,Fred Wasserman,Corporate,East,43.6,12.208,1,28.0
FW-14395,Fred Wasserman,Corporate,South,19.56,5.4768,1,28.0
FW-14395,Fred Wasserman,Corporate,West,16.59,5.8065,1,35.0
GA-14515,George Ashbrook,Consumer,Central,679.392,55.001400000000004,3,22.5
GA-14515,George Ashbrook,Consumer,East,449.454,82.4374,2,18.445
GA-14515,George Ashbrook,Consumer,South,43.68,20.9664,1,48.0
GA-14515,George Ashbrook,Consumer,West,2747.25,682.4938,8,34.96875
GA-14725,Guy Armstrong,Consumer,Central,712.572,-9.640099999999988,12,-19.270833333333332
GA-14725,Guy Armstrong,Consumer,East,76.864,15.5488,2,21.25
GA-14725,Guy Armstrong,Consumer,South,232.57,85.8446,2,40.5
GA-14725,Guy Armstrong,Consumer,West,376.376,44.9546,6,26.02
GB-14530,George Bell,Corporate,Central,18.72,4.1034,2,21.875
GB-14530,George Bell,Corporate,East,890.366,-111.82079999999999,9,-9.481111111111112
GB-14530,George Bell,Corporate,South,334.95,47.6265,2,14.75
GB-14530,George Bell,Corporate,West,324.404,67.928,7,34.035714285714285
GB-14575,Giulietta Baptist,Consumer,Central,279.9,137.151,1,49.0
GB-14575,Giulietta Baptist,Consumer,East,260.048,84.81479999999999,5,33.1
GB-14575,Giulietta Baptist,Consumer,South,4176.34,913.8735,10,29.4
GD-14590,Giulietta Dortch,Corporate,East,737.394,-155.2983,2,4.789999999999999
GD-14590,Giulietta Dortch,Corporate,South,47.32,22.0028,2,46.0
GD-14590,Giulietta Dortch,Corporate,West,1103.356,364.2328,2,34.625
GG-14650,Greg Guthrie,Corporate,Central,214.72,0.43760000000000154,3,5.416666666666667
GG-14650,Greg Guthrie,Corporate,East,57.094,5.6274999999999995,3,-0.8900000000000006
GG-14650,Greg Guthrie,Corporate,South,157.794,-115.7156,1,-73.33
GG-14650,Greg Guthrie,Corporate,West,1794.392,122.349,17,25.985294117647058
GH-14410,Gary Hansen,Home Office,Central,1831.9759999999999,-187.1187,6,-52.73833333333334
GH-14410,Gary Hansen,Home Office,East,178.20999999999998,45.7104,2,36.5
GH-14410,Gary Hansen,Home Office,South,16.218,-10.9566,2,-68.33500000000001
GH-14410,Gary Hansen,Home Office,West,793.0630000000001,-424.4686,7,14.285714285714286
GH-14425,Gary Hwang,Consumer,South,12.828,-8.9796,1,-70.0
GH-14425,Gary Hwang,Consumer,West,4160.018,1185.3977,9,26.63888888888889
GH-14485,Gene Hale,Corporate,Central,1361.2440000000001,-95.4498,3,-54.583333333333336
GH-14665,Greg Hansen,Consumer,Central,146.94080000000002,-5.810200000000001,3,0.9299999999999997
GK-14620,Grace Kelly,Corporate,Central,489.844,59.4482,2,23.335
GK-14620,Grace Kelly,Corporate,East,1793.98,843.1706,1,47.0
GK-14620,Grace Kelly,Corporate,South,64.68,8.085,1,12.5
GK-14620,Grace Kelly,Corporate,West,4148.7660000000005,537.8487,10,20.8
GM-14440,Gary McGarr,Consumer,East,583.412,30.095999999999997,4,13.9925
GM-14440,Gary McGarr,Consumer,South,310.528,17.8716,3,17.5
GM-14440,Gary McGarr,Consumer,West,2688.88,299.2984,4,16.375
GM-14455,Gary Mitchum,Home Office,Central,1199.408,326.2116,5,5.75
GM-14455,Gary Mitchum,Home Office,East,1879.216,467.0698,7,25.095714285714287
GM-14500,Gene McClure,Consumer,Central,131.476,-18.9396,2,8.305
GM-14500,Gene McClure,Consumer,East,815.134,359.4975,6,33.083333333333336
GM-14500,Gene McClure,Consumer,South,9.952,0.9952,1,10.0
GM-14500,Gene McClure,Consumer,West,299.12,99.7654,4,38.375
GM-14680,Greg Matthias,Consumer,East,1140.0839999999998,-199.017,3,-20.0
GM-14680,Greg Matthias,Consumer,West,2023.544,234.5035,8,28.0625
GM-14695,Greg Maxwell,Corporate,South,4251.92,112.2737,5,28.4
GM-14695,Greg Maxwell,Corporate,West,1798.046,76.44980000000001,6,29.916666666666668
GP-14740,Guy Phonely,Corporate,East,236.53,31.837600000000002,5,17.6
GR-14560,Georgia Rosenberg,Corporate,East,1271.42,353.61240000000004,4,41.25
GR-14560,Georgia Rosenberg,Corporate,West,12.96,6.2208,1,48.0
GT-14635,Grant Thornton,Corporate,East,1183.792,-283.31949999999995,4,14.9375
GT-14635,Grant Thornton,Corporate,South,8167.419999999999,-3825.3394000000003,2,-19.625
GT-14710,Greg Tran,Consumer,Central,1196.8519999999999,83.6012,10,28.432
GT-14710,Greg Tran,Consumer,East,9382.934,1749.107,11,25.272727272727273
GT-14710,Greg Tran,Consumer,West,1240.334,330.7187,8,33.25
GT-14755,Guy Thornton,Consumer,Central,112.912,-39.6382,3,-38.333333333333336
GT-14755,Guy Thornton,Consumer,West,113.524,33.499,4,23.375
GW-14605,Giulietta Weimer,Consumer,Central,513.861,-34.445100000000004,2,-2.59
GW-14605,Giulietta Weimer,Consumer,East,911.0360000000001,-328.52959999999996,2,-12.665
GW-14605,Giulietta Weimer,Consumer,South,435.552,44.5783,3,20.75
GW-14605,Giulietta Weimer,Consumer,West,328.57,49.8541,2,14.5
GZ-14470,Gary Zandusky,Consumer,Central,513.15,53.654799999999994,2,28.785
GZ-14470,Gary Zandusky,Consumer,East,2587.4,875.3225,5,35.8
GZ-14470,Gary Zandusky,Consumer,South,54.66,18.0378,1,33.0
GZ-14470,Gary Zandusky,Consumer,West,1199.94,140.7388,6,23.916666666666668
GZ-14545,George Zrebassa,Corporate,East,46.26,12.4902,1,27.0
GZ-14545,George Zrebassa,Corporate,West,2408.362,816.1708,4,27.125
HA-14905,Helen Abelman,Consumer,Central,17.496,-7.4358,1,-42.5
HA-14905,Helen Abelman,Consumer,East,1036.62,194.44060000000002,5,19.316
HA-14905,Helen Abelman,Consumer,West,1109.184,83.8526,4,-11.5
HA-14920,Helen Andreada,Consumer,Central,393.414,-123.51269999999998,7,-23.392857142857142
HA-14920,Helen Andreada,Consumer,East,14.2,3.3725,1,23.75
HA-14920,Helen Andreada,Consumer,South,645.136,78.1812,3,17.5
HA-14920,Helen Andreada,Consumer,West,1531.408,141.1035,7,26.642857142857142
HD-14785,Harold Dahlen,Home Office,Central,122.05199999999999,-166.87859999999998,2,-66.25
HD-14785,Harold Dahlen,Home Office,East,129.308,31.0026,5,11.366
HE-14800,Harold Engle,Corporate,Central,285.802,86.6671,3,31.25
HE-14800,Harold Engle,Corporate,East,597.73,187.7357,8,33.625
HF-14995,Herbert Flentye,Consumer,Central,43.85,20.483,2,47.5
HF-14995,Herbert Flentye,Consumer,East,430.94,68.6802,4,32.75
HF-14995,Herbert Flentye,Consumer,South,825.129,-242.54539999999997,5,-20.241999999999997
HF-14995,Herbert Flentye,Consumer,West,1233.245,139.5054,8,29.3975
HG-14845,Harry Greene,Consumer,Central,348.92800000000005,123.7276,3,27.083333333333332
HG-14845,Harry Greene,Consumer,East,366.79999999999995,1.6744000000000012,5,5.234
HG-14845,Harry Greene,Consumer,South,69.9,21.6012,2,36.5
HG-14965,Henry Goldwyn,Corporate,Central,1890.866,-2930.8861,2,-157.5
HG-14965,Henry Goldwyn,Corporate,East,289.65999999999997,-67.94839999999999,3,-34.86
HG-14965,Henry Goldwyn,Corporate,South,84.64,33.9272,3,41.666666666666664
HG-14965,Henry Goldwyn,Corporate,West,982.476,166.9438,9,31.72222222222222
HG-15025,Hunter Glantz,Consumer,Central,2132.984,656.5762,5,-26.95
HG-15025,Hunter Glantz,Consumer,East,350.06,72.3415,3,27.176666666666666
HG-15025,Hunter Glantz,Consumer,South,89.32000000000001,19.7976,2,24.0
HG-15025,Hunter Glantz,Consumer,West,1117.92,55.896,1,5.0
HH-15010,Hilary Holden,Corporate,West,218.668,86.7342,6,35.541666666666664
HJ-14875,Heather Jas,Home Office,Central,53.72,13.9672,1,26.0
HJ-14875,Heather Jas,Home Office,South,5.08,1.651,1,32.5
HJ-14875,Heather Jas,Home Office,West,299.3,83.03659999999999,4,29.875
HK-14890,Heather Kirkland,Corporate,Central,3300.194,617.3633,8,-23.71875
HK-14890,Heather Kirkland,Corporate,East,450.09000000000003,117.02340000000001,2,26.0
HK-14890,Heather Kirkland,Corporate,South,71.408,20.9962,2,29.375
HK-14890,Heather Kirkland,Corporate,West,1056.0919999999999,201.56220000000002,3,21.416666666666668
HL-15040,Hunter Lopez,Consumer,Central,491.348,139.3253,3,30.5
HL-15040,Hunter Lopez,Consumer,East,10522.55,5045.8564,2,37.0
HL-15040,Hunter Lopez,Consumer,South,1859.4,437.2475,6,30.0
HM-14860,Harry Marie,Corporate,Central,6621.478800000001,1996.8808999999999,8,-65.38374999999999
HM-14860,Harry Marie,Corporate,East,1172.942,287.73969999999997,6,23.236666666666668
HM-14860,Harry Marie,Corporate,West,442.344,153.363,6,34.0
HM-14980,Henry MacAllister,Consumer,East,4.616,1.731,1,37.5
HM-14980,Henry MacAllister,Consumer,South,22.744,2.5149,2,10.0
HM-14980,Henry MacAllister,Consumer,West,708.9159999999999,113.02959999999999,4,27.3125
HP-14815,Harold Pawlan,Home Office,Central,141.474,-106.638,3,-100.0
HP-14815,Harold Pawlan,Home Office,East,1496.0320000000002,370.4429,3,33.62
HP-14815,Harold Pawlan,Home Office,South,111.15,48.906,1,44.0
HP-14815,Harold Pawlan,Home Office,West,241.658,61.1528,3,-7.776666666666666
HR-14770,Hallie Redmond,Home Office,Central,1046.1,159.2974,9,25.11111111111111
HR-14770,Hallie Redmond,Home Office,East,5.94,1.6038,1,27.0
HR-14770,Hallie Redmond,Home Office,South,235.44,20.3978,2,8.125
HR-14770,Hallie Redmond,Home Office,West,11.808,4.2804,1,36.25
HR-14830,Harold Ryan,Corporate,East,1229.879,174.2146,7,18.158571428571427
